userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000126010	GRPR	gastrin releasing peptide receptor	2925	https://www.ncbi.nlm.nih.gov/gene/?term=2925
ENSG00000091482	SMPX	small muscle protein X-linked	23676	https://www.ncbi.nlm.nih.gov/gene/?term=23676
ENSG00000125462	C1orf61	chromosome 1 open reading frame 61	10485	https://www.ncbi.nlm.nih.gov/gene/?term=10485
ENSG00000137273	FOXF2	forkhead box F2	2295	https://www.ncbi.nlm.nih.gov/gene/?term=2295
ENSG00000129965	INS-IGF2	INS-IGF2 readthrough	723961	https://www.ncbi.nlm.nih.gov/gene/?term=723961
ENSG00000231776	LINC01611	long intergenic non-protein coding RNA 1611	105377880	https://www.ncbi.nlm.nih.gov/gene/?term=105377880
ENSG00000122375	OPN4	opsin 4	94233	https://www.ncbi.nlm.nih.gov/gene/?term=94233
ENSG00000267339	LINC00906	long intergenic non-protein coding RNA 906	148145	https://www.ncbi.nlm.nih.gov/gene/?term=148145
ENSG00000267339	LOC102724958	uncharacterized LOC102724958	102724958	https://www.ncbi.nlm.nih.gov/gene/?term=102724958
ENSG00000259230	LINC02323	long intergenic non-protein coding RNA 2323	105370681	https://www.ncbi.nlm.nih.gov/gene/?term=105370681
ENSG00000158270	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
ENSG00000224271	LOC284930	uncharacterized LOC284930	284930	https://www.ncbi.nlm.nih.gov/gene/?term=284930
ENSG00000123999	INHA	inhibin subunit alpha	3623	https://www.ncbi.nlm.nih.gov/gene/?term=3623
ENSG00000186191	BPIFB4	BPI fold containing family B member 4	149954	https://www.ncbi.nlm.nih.gov/gene/?term=149954
ENSG00000130054	FAM155B	family with sequence similarity 155 member B	27112	https://www.ncbi.nlm.nih.gov/gene/?term=27112
ENSG00000132932	ATP8A2	ATPase phospholipid transporting 8A2	51761	https://www.ncbi.nlm.nih.gov/gene/?term=51761
ENSG00000155966	AFF2	AF4/FMR2 family member 2	2334	https://www.ncbi.nlm.nih.gov/gene/?term=2334
ENSG00000250320	LOC105379057	uncharacterized LOC105379057	105379057	https://www.ncbi.nlm.nih.gov/gene/?term=105379057
ENSG00000198074	AKR1B10	aldo-keto reductase family 1 member B10	57016	https://www.ncbi.nlm.nih.gov/gene/?term=57016
ENSG00000154342	WNT3A	Wnt family member 3A	89780	https://www.ncbi.nlm.nih.gov/gene/?term=89780
ENSG00000143847	PPFIA4	PTPRF interacting protein alpha 4	8497	https://www.ncbi.nlm.nih.gov/gene/?term=8497
ENSG00000114948	ADAM23	ADAM metallopeptidase domain 23	8745	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ENSG00000197757	HOXC6	homeobox C6	3223	https://www.ncbi.nlm.nih.gov/gene/?term=3223
ENSG00000228203	RNF144A-AS1	RNF144A antisense RNA 1	386597	https://www.ncbi.nlm.nih.gov/gene/?term=386597
ENSG00000243902	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2	114794	https://www.ncbi.nlm.nih.gov/gene/?term=114794
ENSG00000168427	KLHL30	kelch like family member 30	377007	https://www.ncbi.nlm.nih.gov/gene/?term=377007
ENSG00000128242	GAL3ST1	galactose-3-O-sulfotransferase 1	9514	https://www.ncbi.nlm.nih.gov/gene/?term=9514
ENSG00000213023	SYT3	synaptotagmin 3	84258	https://www.ncbi.nlm.nih.gov/gene/?term=84258
ENSG00000178531	CTXN1	cortexin 1	404217	https://www.ncbi.nlm.nih.gov/gene/?term=404217
ENSG00000115596	WNT6	Wnt family member 6	7475	https://www.ncbi.nlm.nih.gov/gene/?term=7475
ENSG00000267128	RNF157-AS1	RNF157 antisense RNA 1	100507218	https://www.ncbi.nlm.nih.gov/gene/?term=100507218
ENSG00000172016	REG3A	regenerating family member 3 alpha	5068	https://www.ncbi.nlm.nih.gov/gene/?term=5068
ENSG00000231057	LOC91548	uncharacterized LOC91548	91548	https://www.ncbi.nlm.nih.gov/gene/?term=91548
ENSG00000104899	AMH	anti-Mullerian hormone	268	https://www.ncbi.nlm.nih.gov/gene/?term=268
ENSG00000270164	LINC01480	long intergenic non-protein coding RNA 1480	101927931	https://www.ncbi.nlm.nih.gov/gene/?term=101927931
ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma	5522	https://www.ncbi.nlm.nih.gov/gene/?term=5522
ENSG00000214814	FER1L6	fer-1 like family member 6	654463	https://www.ncbi.nlm.nih.gov/gene/?term=654463
ENSG00000056291	NPFFR2	neuropeptide FF receptor 2	10886	https://www.ncbi.nlm.nih.gov/gene/?term=10886
ENSG00000109705	NKX3-2	NK3 homeobox 2	579	https://www.ncbi.nlm.nih.gov/gene/?term=579
ENSG00000273777	CEACAM20	carcinoembryonic antigen related cell adhesion molecule 20	125931	https://www.ncbi.nlm.nih.gov/gene/?term=125931
ENSG00000149948	HMGA2	high mobility group AT-hook 2	8091	https://www.ncbi.nlm.nih.gov/gene/?term=8091
ENSG00000268658	LINC00664	long intergenic non-protein coding RNA 664	400680	https://www.ncbi.nlm.nih.gov/gene/?term=400680
ENSG00000255794	RMST	rhabdomyosarcoma 2 associated transcript	196475	https://www.ncbi.nlm.nih.gov/gene/?term=196475
ENSG00000184486	POU3F2	POU class 3 homeobox 2	5454	https://www.ncbi.nlm.nih.gov/gene/?term=5454
ENSG00000261115	TMEM178B	transmembrane protein 178B	100507421	https://www.ncbi.nlm.nih.gov/gene/?term=100507421
ENSG00000215146	LOC441666	NA	441666	https://www.ncbi.nlm.nih.gov/gene/?term=441666
ENSG00000176566	DCAF4L2	DDB1 and CUL4 associated factor 4 like 2	138009	https://www.ncbi.nlm.nih.gov/gene/?term=138009
ENSG00000221986	MYBPHL	myosin binding protein H like	343263	https://www.ncbi.nlm.nih.gov/gene/?term=343263
ENSG00000184368	MAP7D2	MAP7 domain containing 2	256714	https://www.ncbi.nlm.nih.gov/gene/?term=256714
ENSG00000158815	FGF17	fibroblast growth factor 17	8822	https://www.ncbi.nlm.nih.gov/gene/?term=8822
ENSG00000101210	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	1917	https://www.ncbi.nlm.nih.gov/gene/?term=1917
ENSG00000005073	HOXA11	homeobox A11	3207	https://www.ncbi.nlm.nih.gov/gene/?term=3207
ENSG00000081248	CACNA1S	calcium voltage-gated channel subunit alpha1 S	779	https://www.ncbi.nlm.nih.gov/gene/?term=779
ENSG00000174939	ASPHD1	aspartate beta-hydroxylase domain containing 1	253982	https://www.ncbi.nlm.nih.gov/gene/?term=253982
ENSG00000171551	ECEL1	endothelin converting enzyme like 1	9427	https://www.ncbi.nlm.nih.gov/gene/?term=9427
ENSG00000166473	PKD1L2	polycystin 1 like 2 (gene/pseudogene)	114780	https://www.ncbi.nlm.nih.gov/gene/?term=114780
ENSG00000004846	ABCB5	ATP binding cassette subfamily B member 5	340273	https://www.ncbi.nlm.nih.gov/gene/?term=340273
ENSG00000185686	PRAME	preferentially expressed antigen in melanoma	23532	https://www.ncbi.nlm.nih.gov/gene/?term=23532
ENSG00000120498	TEX11	testis expressed 11	56159	https://www.ncbi.nlm.nih.gov/gene/?term=56159
ENSG00000259867	LOC102724084	uncharacterized LOC102724084	102724084	https://www.ncbi.nlm.nih.gov/gene/?term=102724084
ENSG00000198054	DSCR8	Down syndrome critical region 8	84677	https://www.ncbi.nlm.nih.gov/gene/?term=84677
ENSG00000105668	UPK1A	uroplakin 1A	11045	https://www.ncbi.nlm.nih.gov/gene/?term=11045
ENSG00000114270	COL7A1	collagen type VII alpha 1 chain	1294	https://www.ncbi.nlm.nih.gov/gene/?term=1294
ENSG00000270816	LINC00221	long intergenic non-protein coding RNA 221	338005	https://www.ncbi.nlm.nih.gov/gene/?term=338005
ENSG00000137270	GCM1	glial cells missing transcription factor 1	8521	https://www.ncbi.nlm.nih.gov/gene/?term=8521
ENSG00000139364	TMEM132B	transmembrane protein 132B	114795	https://www.ncbi.nlm.nih.gov/gene/?term=114795
ENSG00000122133	PAEP	progestagen associated endometrial protein	5047	https://www.ncbi.nlm.nih.gov/gene/?term=5047
ENSG00000231131	LNCAROD	lncRNA activating regulator of DKK1	101928687	https://www.ncbi.nlm.nih.gov/gene/?term=101928687
ENSG00000006606	CCL26	C-C motif chemokine ligand 26	10344	https://www.ncbi.nlm.nih.gov/gene/?term=10344
ENSG00000172901	LVRN	laeverin	206338	https://www.ncbi.nlm.nih.gov/gene/?term=206338
ENSG00000145244	CORIN	corin, serine peptidase	10699	https://www.ncbi.nlm.nih.gov/gene/?term=10699
ENSG00000172986	GXYLT2	glucoside xylosyltransferase 2	727936	https://www.ncbi.nlm.nih.gov/gene/?term=727936
ENSG00000164256	PRDM9	PR/SET domain 9	56979	https://www.ncbi.nlm.nih.gov/gene/?term=56979
ENSG00000182583	VCX	variable charge X-linked	26609	https://www.ncbi.nlm.nih.gov/gene/?term=26609
ENSG00000267147	LINC01842	long intergenic non-protein coding RNA 1842	101928845	https://www.ncbi.nlm.nih.gov/gene/?term=101928845
ENSG00000179546	HTR1D	5-hydroxytryptamine receptor 1D	3352	https://www.ncbi.nlm.nih.gov/gene/?term=3352
ENSG00000140873	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	170692	https://www.ncbi.nlm.nih.gov/gene/?term=170692
ENSG00000254369	HOXA-AS3	HOXA cluster antisense RNA 3	100133311	https://www.ncbi.nlm.nih.gov/gene/?term=100133311
ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3 like 1	90993	https://www.ncbi.nlm.nih.gov/gene/?term=90993
ENSG00000101311	FERMT1	fermitin family member 1	55612	https://www.ncbi.nlm.nih.gov/gene/?term=55612
ENSG00000101842	VSIG1	V-set and immunoglobulin domain containing 1	340547	https://www.ncbi.nlm.nih.gov/gene/?term=340547
ENSG00000104177	MYEF2	myelin expression factor 2	50804	https://www.ncbi.nlm.nih.gov/gene/?term=50804
ENSG00000143194	MAEL	maelstrom spermatogenic transposon silencer	84944	https://www.ncbi.nlm.nih.gov/gene/?term=84944
ENSG00000232560	LINC01549	long intergenic non-protein coding RNA 1549	100505929	https://www.ncbi.nlm.nih.gov/gene/?term=100505929
ENSG00000271824	SMIM32	small integral membrane protein 32	389332	https://www.ncbi.nlm.nih.gov/gene/?term=389332
ENSG00000168505	GBX2	gastrulation brain homeobox 2	2637	https://www.ncbi.nlm.nih.gov/gene/?term=2637
ENSG00000178538	CA8	carbonic anhydrase 8	767	https://www.ncbi.nlm.nih.gov/gene/?term=767
ENSG00000175946	KLHL38	kelch like family member 38	340359	https://www.ncbi.nlm.nih.gov/gene/?term=340359
ENSG00000223485	LINC01615	long intergenic non-protein coding RNA 1615	101929484	https://www.ncbi.nlm.nih.gov/gene/?term=101929484
ENSG00000138798	EGF	epidermal growth factor	1950	https://www.ncbi.nlm.nih.gov/gene/?term=1950
ENSG00000240280	TCAM1P	testicular cell adhesion molecule 1, pseudogene	146771	https://www.ncbi.nlm.nih.gov/gene/?term=146771
ENSG00000158865	SLC5A11	solute carrier family 5 member 11	115584	https://www.ncbi.nlm.nih.gov/gene/?term=115584
ENSG00000260230	FRRS1L	ferric chelate reductase 1 like	23732	https://www.ncbi.nlm.nih.gov/gene/?term=23732
ENSG00000254560	BBOX1-AS1	BBOX1 antisense RNA 1	103695435	https://www.ncbi.nlm.nih.gov/gene/?term=103695435
ENSG00000101951	PAGE4	PAGE family member 4	9506	https://www.ncbi.nlm.nih.gov/gene/?term=9506
ENSG00000170627	GTSF1	gametocyte specific factor 1	121355	https://www.ncbi.nlm.nih.gov/gene/?term=121355
ENSG00000109205	ODAM	odontogenic, ameloblast associated	54959	https://www.ncbi.nlm.nih.gov/gene/?term=54959
ENSG00000198883	PNMA5	PNMA family member 5	114824	https://www.ncbi.nlm.nih.gov/gene/?term=114824
ENSG00000181218	HIST3H2A	histone cluster 3 H2A	92815	https://www.ncbi.nlm.nih.gov/gene/?term=92815
ENSG00000075461	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4	27092	https://www.ncbi.nlm.nih.gov/gene/?term=27092
ENSG00000103375	AQP8	aquaporin 8	343	https://www.ncbi.nlm.nih.gov/gene/?term=343
ENSG00000267260	LOC728485	uncharacterized LOC728485	728485	https://www.ncbi.nlm.nih.gov/gene/?term=728485
ENSG00000180730	SHISA2	shisa family member 2	387914	https://www.ncbi.nlm.nih.gov/gene/?term=387914
ENSG00000185306	C12orf56	chromosome 12 open reading frame 56	115749	https://www.ncbi.nlm.nih.gov/gene/?term=115749
ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4	2900	https://www.ncbi.nlm.nih.gov/gene/?term=2900
ENSG00000226476	LINC01748	long intergenic non-protein coding RNA 1748	105378763	https://www.ncbi.nlm.nih.gov/gene/?term=105378763
ENSG00000111432	FZD10	frizzled class receptor 10	11211	https://www.ncbi.nlm.nih.gov/gene/?term=11211
ENSG00000232775	BMS1P22	BMS1, ribosome biogenesis factor pseudogene 22	106480334	https://www.ncbi.nlm.nih.gov/gene/?term=106480334
ENSG00000184735	DDX53	DEAD-box helicase 53	168400	https://www.ncbi.nlm.nih.gov/gene/?term=168400
ENSG00000261040	WFDC21P	WAP four-disulfide core domain 21, pseudogene	645638	https://www.ncbi.nlm.nih.gov/gene/?term=645638
ENSG00000140297	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	9245	https://www.ncbi.nlm.nih.gov/gene/?term=9245
ENSG00000262406	MMP12	matrix metallopeptidase 12	4321	https://www.ncbi.nlm.nih.gov/gene/?term=4321
ENSG00000241186	TDGF1	teratocarcinoma-derived growth factor 1	6997	https://www.ncbi.nlm.nih.gov/gene/?term=6997
ENSG00000167771	RCOR2	REST corepressor 2	283248	https://www.ncbi.nlm.nih.gov/gene/?term=283248
ENSG00000234511	C5orf58	chromosome 5 open reading frame 58	133874	https://www.ncbi.nlm.nih.gov/gene/?term=133874
ENSG00000176887	SOX11	SRY-box 11	6664	https://www.ncbi.nlm.nih.gov/gene/?term=6664
ENSG00000183317	EPHA10	EPH receptor A10	284656	https://www.ncbi.nlm.nih.gov/gene/?term=284656
ENSG00000147614	ATP6V0D2	ATPase H+ transporting V0 subunit d2	245972	https://www.ncbi.nlm.nih.gov/gene/?term=245972
ENSG00000157064	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	https://www.ncbi.nlm.nih.gov/gene/?term=23057
ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1	100130148	https://www.ncbi.nlm.nih.gov/gene/?term=100130148
ENSG00000113303	BTNL8	butyrophilin like 8	79908	https://www.ncbi.nlm.nih.gov/gene/?term=79908
ENSG00000158164	TMSB15A	thymosin beta 15a	11013	https://www.ncbi.nlm.nih.gov/gene/?term=11013
ENSG00000158164	TMSB15B	thymosin beta 15B	286527	https://www.ncbi.nlm.nih.gov/gene/?term=286527
ENSG00000261798	LOC101929536	uncharacterized LOC101929536	101929536	https://www.ncbi.nlm.nih.gov/gene/?term=101929536
ENSG00000178860	MSC	musculin	9242	https://www.ncbi.nlm.nih.gov/gene/?term=9242
ENSG00000066405	CLDN18	claudin 18	51208	https://www.ncbi.nlm.nih.gov/gene/?term=51208
ENSG00000185105	MYADML2	myeloid associated differentiation marker like 2	255275	https://www.ncbi.nlm.nih.gov/gene/?term=255275
ENSG00000171243	SOSTDC1	sclerostin domain containing 1	25928	https://www.ncbi.nlm.nih.gov/gene/?term=25928
ENSG00000204970	PCDHA1	protocadherin alpha 1	56147	https://www.ncbi.nlm.nih.gov/gene/?term=56147
ENSG00000165188	RNF183	ring finger protein 183	138065	https://www.ncbi.nlm.nih.gov/gene/?term=138065
ENSG00000172020	GAP43	growth associated protein 43	2596	https://www.ncbi.nlm.nih.gov/gene/?term=2596
ENSG00000155495	MAGEC1	MAGE family member C1	9947	https://www.ncbi.nlm.nih.gov/gene/?term=9947
ENSG00000173826	KCNH6	potassium voltage-gated channel subfamily H member 6	81033	https://www.ncbi.nlm.nih.gov/gene/?term=81033
ENSG00000163295	ALPI	alkaline phosphatase, intestinal	248	https://www.ncbi.nlm.nih.gov/gene/?term=248
ENSG00000197106	SLC6A17	solute carrier family 6 member 17	388662	https://www.ncbi.nlm.nih.gov/gene/?term=388662
ENSG00000236279	CLEC2L	C-type lectin domain family 2 member L	154790	https://www.ncbi.nlm.nih.gov/gene/?term=154790
ENSG00000165197	VEGFD	vascular endothelial growth factor D	2277	https://www.ncbi.nlm.nih.gov/gene/?term=2277
ENSG00000261664	TTC39A-AS1	TTC39A antisense RNA 1	102724097	https://www.ncbi.nlm.nih.gov/gene/?term=102724097
ENSG00000148344	PTGES	prostaglandin E synthase	9536	https://www.ncbi.nlm.nih.gov/gene/?term=9536
ENSG00000187957	DNER	delta/notch like EGF repeat containing	92737	https://www.ncbi.nlm.nih.gov/gene/?term=92737
ENSG00000197587	DMBX1	diencephalon/mesencephalon homeobox 1	127343	https://www.ncbi.nlm.nih.gov/gene/?term=127343
ENSG00000163362	INAVA	innate immunity activator	55765	https://www.ncbi.nlm.nih.gov/gene/?term=55765
ENSG00000250337	PURPL	p53 upregulated regulator of p53 levels	643401	https://www.ncbi.nlm.nih.gov/gene/?term=643401
ENSG00000248540	LOC283731	uncharacterized LOC283731	283731	https://www.ncbi.nlm.nih.gov/gene/?term=283731
ENSG00000227471	AKR1B15	aldo-keto reductase family 1 member B15	441282	https://www.ncbi.nlm.nih.gov/gene/?term=441282
ENSG00000183185	GABRR3	gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)	200959	https://www.ncbi.nlm.nih.gov/gene/?term=200959
ENSG00000268686	LOC101928295	uncharacterized LOC101928295	101928295	https://www.ncbi.nlm.nih.gov/gene/?term=101928295
ENSG00000187908	DMBT1	deleted in malignant brain tumors 1	1755	https://www.ncbi.nlm.nih.gov/gene/?term=1755
ENSG00000160886	LY6K	lymphocyte antigen 6 family member K	54742	https://www.ncbi.nlm.nih.gov/gene/?term=54742
ENSG00000112164	GLP1R	glucagon like peptide 1 receptor	2740	https://www.ncbi.nlm.nih.gov/gene/?term=2740
ENSG00000234948	LINC01524	long intergenic non-protein coding RNA 1524	101927700	https://www.ncbi.nlm.nih.gov/gene/?term=101927700
ENSG00000064787	BCAS1	breast carcinoma amplified sequence 1	8537	https://www.ncbi.nlm.nih.gov/gene/?term=8537
ENSG00000105048	TNNT1	troponin T1, slow skeletal type	7138	https://www.ncbi.nlm.nih.gov/gene/?term=7138
ENSG00000189186	DCAF8L2	DDB1 and CUL4 associated factor 8 like 2	347442	https://www.ncbi.nlm.nih.gov/gene/?term=347442
ENSG00000132429	POPDC3	popeye domain containing 3	64208	https://www.ncbi.nlm.nih.gov/gene/?term=64208
ENSG00000234264	DEPDC1-AS1	DEPDC1 antisense RNA 1	101927220	https://www.ncbi.nlm.nih.gov/gene/?term=101927220
ENSG00000126259	KIRREL2	kirre like nephrin family adhesion molecule 2	84063	https://www.ncbi.nlm.nih.gov/gene/?term=84063
ENSG00000104371	DKK4	dickkopf WNT signaling pathway inhibitor 4	27121	https://www.ncbi.nlm.nih.gov/gene/?term=27121
ENSG00000261713	SSTR5-AS1	SSTR5 antisense RNA 1	146336	https://www.ncbi.nlm.nih.gov/gene/?term=146336
ENSG00000237223	SULT1C2P1	sulfotransferase family 1C member 2 pseudogene 1	151234	https://www.ncbi.nlm.nih.gov/gene/?term=151234
ENSG00000183888	SRARP	steroid receptor associated and regulated protein	149563	https://www.ncbi.nlm.nih.gov/gene/?term=149563
ENSG00000131050	BPIFA2	BPI fold containing family A member 2	140683	https://www.ncbi.nlm.nih.gov/gene/?term=140683
ENSG00000237438	CECR7	cat eye syndrome chromosome region, candidate 7	100130418	https://www.ncbi.nlm.nih.gov/gene/?term=100130418
ENSG00000106128	GHRHR	growth hormone releasing hormone receptor	2692	https://www.ncbi.nlm.nih.gov/gene/?term=2692
ENSG00000163915	IGF2BP2-AS1	IGF2BP2 antisense RNA 1	646600	https://www.ncbi.nlm.nih.gov/gene/?term=646600
ENSG00000164287	CDC20B	cell division cycle 20B	166979	https://www.ncbi.nlm.nih.gov/gene/?term=166979
ENSG00000136928	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	9568	https://www.ncbi.nlm.nih.gov/gene/?term=9568
ENSG00000267013	LINC01929	long intergenic non-protein coding RNA 1929	101927229	https://www.ncbi.nlm.nih.gov/gene/?term=101927229
ENSG00000120215	MLANA	melan-A	2315	https://www.ncbi.nlm.nih.gov/gene/?term=2315
ENSG00000011083	SLC6A7	solute carrier family 6 member 7	6534	https://www.ncbi.nlm.nih.gov/gene/?term=6534
ENSG00000235034	C19orf81	chromosome 19 open reading frame 81	342918	https://www.ncbi.nlm.nih.gov/gene/?term=342918
ENSG00000117148	ACTL8	actin like 8	81569	https://www.ncbi.nlm.nih.gov/gene/?term=81569
ENSG00000074410	CA12	carbonic anhydrase 12	771	https://www.ncbi.nlm.nih.gov/gene/?term=771
ENSG00000147255	IGSF1	immunoglobulin superfamily member 1	3547	https://www.ncbi.nlm.nih.gov/gene/?term=3547
ENSG00000066032	CTNNA2	catenin alpha 2	1496	https://www.ncbi.nlm.nih.gov/gene/?term=1496
ENSG00000130822	PNCK	pregnancy up-regulated nonubiquitous CaM kinase	139728	https://www.ncbi.nlm.nih.gov/gene/?term=139728
ENSG00000258689	LINC01269	long intergenic non-protein coding RNA 1269	103695436	https://www.ncbi.nlm.nih.gov/gene/?term=103695436
ENSG00000182366	FAM87A	family with sequence similarity 87 member A	157693	https://www.ncbi.nlm.nih.gov/gene/?term=157693
ENSG00000055118	KCNH2	potassium voltage-gated channel subfamily H member 2	3757	https://www.ncbi.nlm.nih.gov/gene/?term=3757
ENSG00000129990	SYT5	synaptotagmin 5	6861	https://www.ncbi.nlm.nih.gov/gene/?term=6861
ENSG00000103534	TMC5	transmembrane channel like 5	79838	https://www.ncbi.nlm.nih.gov/gene/?term=79838
ENSG00000078898	BPIFB2	BPI fold containing family B member 2	80341	https://www.ncbi.nlm.nih.gov/gene/?term=80341
ENSG00000027644	INSRR	insulin receptor related receptor	3645	https://www.ncbi.nlm.nih.gov/gene/?term=3645
ENSG00000060718	COL11A1	collagen type XI alpha 1 chain	1301	https://www.ncbi.nlm.nih.gov/gene/?term=1301
ENSG00000224577	LINC01117	long intergenic non-protein coding RNA 1117	102724224	https://www.ncbi.nlm.nih.gov/gene/?term=102724224
